query_locus,query_i_num,target_loci,count_target_loci
L352,I23963,L353,1
L352,I21679,L352,1
L612,I27384,"L611,L612,L613",3
L612,I29031,"L611,L612",2
L612,I27368,L612,1
L757,I27384,L756,1
L757,I26457,"L756,L758",2
L757,I26445,L758,1
L757,I12648,L756,1
L820,I27384,"L819,L820",2
L820,I26456,"L819,L820,L821",3
L820,I26390,"L819,L820,L821",3
L820,I27428,L820,1
L820,I16357,"L820,L821",2
L820,I21664,L820,1
L820,I21932,L820,1
L820,I27368,L820,1
L820,I21679,L820,1
L820,I21924,L820,1
L820,I21721,L821,1
L820,I21916,L820,1
L820,I9733,"L820,L821",2
L983,I27384,"L983,L984",2
L983,I23231,"L983,L984",2
L983,I26464,"L983,L984",2
L983,I27368,L983,1
L1007,I27384,L1007,1
L1007,I26390,L1007,1
L1007,I21681,L1007,1
L1007,I21919,L1007,1
L1007,I26387,L1007,1
L1007,I27368,L1007,1
L1007,I9733,L1007,1
L152,I27384,L152,1
L152,I26400,L153,1
L152,I21694,L153,1
L152,I29031,L153,1
L152,I27368,L152,1
L152,I21916,"L152,L153",2
L23,I27384,L23,1
L23,I21654,L22,1
L23,I27399,L23,1
L23,I23215,L23,1
L23,I27368,"L22,L23",2
L389,I27384,L389,1
L389,I23222,L388,1
L389,I23984,L389,1
L389,I23982,L389,1
L389,I27368,L389,1
L389,I23223,L388,1
L389,I24045,L389,1
L389,I21695,L388,1
L395,I27384,L395,1
L395,I21957,L395,1
L395,I24050,L395,1
L395,I23231,L395,1
L395,I24035,"L770,L782",2
L395,I23981,L395,1
L395,I26379,L395,1
L395,I27368,L395,1
L527,I27384,L527,1
L527,I26390,L527,1
L527,I12647,L526,1
L527,I24057,L694,1
L527,I26387,L527,1
L527,I12629,L526,1
L527,I27405,"L196,L688",2
L527,I24011,L12,1
L561,I27384,L561,1
L561,I12647,L562,1
L561,I28994,L561,1
L561,I8140,L562,1
L561,I8168,"L561,L562",2
L561,I21925,L561,1
L561,I27368,L561,1
L577,I27384,L577,1
L577,I29052,L576,1
L577,I27368,L577,1
L577,I26436,"L576,L577",2
L577,I21721,L576,1
L704,I27384,L704,1
L704,I23981,"L704,L705",2
L704,I27368,L704,1
L937,I27384,L937,1
L937,I23230,L937,1
L937,I26463,L937,1
L937,I23222,L937,1
L937,I23226,L937,1
L937,I27453,L937,1
L937,I24040,L937,1
L937,I24012,L937,1
L937,I29029,L937,1
L937,I23220,L937,1
L937,I27368,L937,1
L937,I21695,L937,1
L975,I27384,L975,1
L975,I29009,L975,1
L975,I27368,L975,1
L975,I21916,L975,1
L459,I27384,L459,1
L459,I12626,"L458,L459",2
L459,I26456,L458,1
L459,I26463,L459,1
L459,I27456,L459,1
L459,I12623,L459,1
L459,I27392,L459,1
L496,I27384,L496,1
L496,I23999,L497,1
L496,I24027,L496,1
L496,I23981,L497,1
L496,I27392,L496,1
L54,I23224,L550,1
L54,I27399,L54,1
L554,I21958,"L1038,L2",2
L554,I26456,L554,1
L554,I29009,L554,1
L554,I24027,L554,1
L554,I27398,L554,1
L554,I29056,L554,1
L554,I29048,L554,1
L554,I28994,L554,1
L554,I24018,L554,1
L554,I24015,L554,1
L554,I28997,L554,1
L554,I29011,L554,1
L554,I28990,L554,1
L554,I21932,L554,1
L554,I27405,L2,1
L554,I26413,L554,1
L268,I21958,L269,1
L268,I23999,"L268,L269",2
L268,I28966,L268,1
L268,I21948,L268,1
L268,I23218,L269,1
L268,I27428,L269,1
L268,I28968,L94,1
L268,I26464,L269,1
L268,I16359,L269,1
L268,I21697,L268,1
L268,I21916,L269,1
L268,I28979,"L268,L269",2
L268,I21929,L268,1
L6,I21958,L7,1
L6,I23215,L7,1
L6,I21916,"L6,L7",2
L6,I26460,L7,1
L314,I21958,L314,1
L314,I23222,L314,1
L314,I23218,L314,1
L314,I29029,L314,1
L314,I27418,L314,1
L314,I24011,"L314,L315",2
L316,I21958,L316,1
L316,I21680,L316,1
L316,I24020,L316,1
L316,I21694,L315,1
L316,I24048,L316,1
L316,I21721,L316,1
L316,I9733,L315,1
L316,I28963,"L315,L316",2
L227,I23967,L227,1
L227,I23969,L227,1
L227,I23983,L227,1
L227,I23980,L227,1
L227,I24025,L227,1
L227,I21662,L227,1
L227,I24023,L227,1
L227,I26458,L226,1
L227,I8140,"L227,L228",2
L227,I23982,L227,1
L227,I16352,L227,1
L235,I23967,"L235,L236",2
L235,I23980,L236,1
L235,I28971,"L235,L236",2
L235,I23963,L236,1
L167,I23967,L167,1
L167,I26432,L167,1
L167,I26456,L167,1
L167,I28993,"L167,L168",2
L167,I29032,L167,1
L167,I24018,"L167,L168",2
L167,I16359,L166,1
L167,I28963,L167,1
L524,I23967,L524,1
L524,I16357,L524,1
L524,I29029,"L524,L525",2
L524,I23981,L524,1
L524,I26427,L524,1
L524,I28992,L524,1
L524,I26420,L524,1
L524,I29047,L524,1
L524,I9733,L524,1
L524,I28979,L524,1
L721,I8135,L721,1
L721,I8132,L721,1
L721,I8172,L721,1
L721,I16352,L721,1
L454,I8135,L455,1
L454,I27396,L454,1
L454,I26456,"L454,L455",2
L454,I27407,L454,1
L454,I26423,L455,1
L454,I29026,L454,1
L454,I24051,L454,1
L454,I28997,"L454,L455",2
L454,I24053,L454,1
L454,I21664,L454,1
L454,I26445,L454,1
L454,I21631,L455,1
L437,I24052,L437,1
L437,I29050,L437,1
L437,I29032,L436,1
L437,I26423,L436,1
L437,I21952,"L436,L437",2
L437,I24057,L437,1
L437,I29026,"L436,L437",2
L437,I23979,L437,1
L437,I8131,"L436,L437",2
L437,I23983,L437,1
L437,I29053,L436,1
L437,I16357,"L437,L438",2
L437,I29006,L437,1
L437,I23982,L437,1
L777,I24052,"L777,L778",2
L777,I21654,"L777,L778,L779",3
L777,I27428,L777,1
L777,I27431,"L777,L778",2
L777,I23984,L778,1
L777,I21723,L777,1
L777,I27436,L777,1
L777,I21631,"L777,L780",2
L692,I24052,L692,1
L692,I21917,L692,1
L692,I23981,L692,1
L692,I24053,L692,1
L692,I21670,L556,1
L692,I27422,L693,1
L1019,I23999,"L1018,L1019",2
L1019,I21713,"L1018,L1019,L1020",3
L1019,I21948,L1019,1
L1019,I23980,L1018,1
L1019,I21705,L1019,1
L1019,I12648,"L1018,L1019,L1020",3
L39,I23999,L40,1
L39,I26456,L39,1
L39,I23969,L39,1
L39,I27428,L40,1
L39,I23231,L39,1
L39,I26464,L39,1
L39,I21723,L40,1
L39,I24033,L40,1
L39,I21664,L40,1
L39,I16352,L39,1
L39,I23963,"L39,L40",2
L269,I23999,L269,1
L269,I26423,L269,1
L269,I21694,L269,1
L269,I26419,L269,1
L269,I21948,L269,1
L269,I23212,L269,1
L269,I27443,"L269,L270",2
L269,I26427,L270,1
L269,I8140,L269,1
L269,I28991,L269,1
L269,I26418,"L268,L269,L270",3
L269,I26411,L270,1
L269,I21946,L269,1
L269,I16359,L269,1
L269,I9733,"L269,L270",2
L269,I21929,L269,1
L269,I24011,L268,1
L356,I23999,L356,1
L356,I21948,L356,1
L356,I28994,"L354,L355,L356",3
L356,I26386,L355,1
L356,I29011,L356,1
L356,I21664,L357,1
L356,I28992,L356,1
L40,I23999,L40,1
L40,I21952,L40,1
L40,I27428,"L39,L40",2
L40,I16357,"L39,L40",2
L40,I21723,L40,1
L40,I21631,L41,1
L40,I27406,L40,1
L40,I21679,L40,1
L40,I27422,L40,1
L917,I23999,L917,1
L917,I12647,"L916,L917",2
L917,I21656,L917,1
L917,I27425,"L915,L916",2
L917,I21948,L917,1
L917,I27443,L917,1
L917,I21631,L917,1
L917,I21916,"L916,L917",2
L917,I28963,L917,1
L433,I24043,L434,1
L433,I23966,L514,1
L433,I29009,L434,1
L433,I27456,L434,1
L433,I24012,L434,1
L433,I12630,L434,1
L433,I29052,L434,1
L433,I27441,L433,1
L13,I29018,L13,1
L13,I23250,L13,1
L13,I24050,L12,1
L13,I27443,L13,1
L13,I21664,L13,1
L690,I29018,L691,1
L690,I12626,L691,1
L690,I28984,"L690,L691",2
L690,I23214,"L690,L691",2
L690,I23981,L691,1
L690,I26464,"L690,L691",2
L690,I21723,L691,1
L690,I23215,"L690,L691",2
L690,I9733,L691,1
L691,I29018,L691,1
L691,I28970,"L690,L691",2
L691,I23214,L690,1
L691,I21678,L690,1
L691,I16357,"L690,L691",2
L691,I23981,L691,1
L691,I21723,L691,1
L691,I23215,L690,1
L933,I29018,"L932,L934",2
L933,I26456,L933,1
L933,I21654,"L932,L933,L934",3
L933,I21917,L933,1
L933,I21712,L934,1
L933,I21662,"L933,L934,L935",3
L933,I24036,L933,1
L933,I27435,L933,1
L443,I29018,L443,1
L443,I26432,L444,1
L443,I27420,"L443,L444",2
L443,I8160,L443,1
L443,I23226,L444,1
L443,I24025,"L443,L444",2
L443,I23985,"L443,L444",2
L443,I24023,L443,1
L443,I26420,"L443,L444",2
L649,I29018,L649,1
L649,I29026,L649,1
L649,I27437,L60,1
L20,I29018,L20,1
L20,I23966,L20,1
L20,I26425,"L545,L901",2
L20,I29009,L20,1
L20,I26423,L808,1
L20,I24044,L1036,1
L20,I26429,L20,1
L20,I21646,L20,1
L20,I29048,L20,1
L20,I23965,L20,1
L20,I23220,L20,1
L20,I8171,L20,1
L20,I23223,L20,1
L20,I28963,L20,1
L140,I29018,L140,1
L140,I29033,L140,1
L140,I26402,L140,1
L140,I27383,L140,1
L140,I27438,L140,1
L140,I29047,L140,1
L140,I29054,L140,1
L573,I29018,"L573,L574",2
L573,I29038,"L573,L574",2
L913,I21689,L912,1
L913,I29035,L912,1
L913,I27407,"L912,L913",2
L913,I24027,L912,1
L913,I23230,L913,1
L913,I26463,"L912,L913",2
L913,I27428,L912,1
L913,I29011,L912,1
L913,I21932,L912,1
L913,I26395,L913,1
L913,I27427,L912,1
L367,I21689,L367,1
L367,I29050,L368,1
L367,I21672,L367,1
L367,I23239,L367,1
L367,I23227,L367,1
L367,I24020,L367,1
L367,I23228,L367,1
L367,I21957,L367,1
L367,I23981,"L366,L368",2
L367,I24053,"L366,L367,L368",3
L367,I21664,L367,1
L367,I21721,L367,1
L304,I21689,L304,1
L304,I29050,L304,1
L304,I27396,L304,1
L304,I26440,L304,1
L304,I21672,L304,1
L304,I23239,L304,1
L304,I27442,L304,1
L304,I24030,L304,1
L304,I8165,L304,1
L304,I8130,L304,1
L304,I28989,L304,1
L304,I27399,L304,1
L304,I8172,L304,1
L304,I23214,L304,1
L304,I26467,L304,1
L304,I23222,L304,1
L304,I21638,L304,1
L304,I27458,L304,1
L304,I24016,L304,1
L304,I23252,L304,1
L304,I24037,L304,1
L304,I24040,L304,1
L304,I23980,L304,1
L304,I21705,L304,1
L304,I27389,L304,1
L304,I27443,L304,1
L304,I26458,L304,1
L304,I27452,L304,1
L304,I21956,L304,1
L304,I23216,L304,1
L304,I8168,L304,1
L304,I26411,L304,1
L304,I21664,L304,1
L304,I29052,L304,1
L304,I23982,L304,1
L304,I27435,L304,1
L304,I23251,L304,1
L304,I23963,L304,1
L304,I26459,L304,1
L304,I21721,L304,1
L304,I23219,L304,1
L41,I21689,L42,1
L41,I27396,L42,1
L41,I26456,L41,1
L41,I21913,L42,1
L41,I21664,"L40,L42",2
L41,I23232,L41,1
L41,I28963,L41,1
L348,I29050,L348,1
L348,I12626,L348,1
L348,I28989,"L348,L349",2
L348,I23212,L348,1
L348,I21723,L348,1
L348,I21946,L348,1
L976,I29050,L976,1
L976,I26456,L976,1
L976,I29026,L976,1
L976,I26408,L976,1
L976,I16352,L976,1
L761,I27396,L761,1
L761,I21952,L761,1
L98,I27396,L98,1
L98,I28984,"L97,L98,L99",3
L98,I23969,"L98,L99",2
L98,I29038,"L98,L99",2
L98,I9733,"L97,L98",2
L98,I27404,"L98,L99",2
L740,I27396,L739,1
L740,I8172,"L739,L740",2
L740,I27428,L740,1
L740,I21925,L740,1
L740,I21932,L740,1
L740,I27422,L739,1
L844,I27396,"L843,L844",2
L844,I26432,L844,1
L844,I26411,L844,1
L844,I24033,L844,1
L844,I24045,L843,1
L855,I27396,L856,1
L855,I27426,L856,1
L855,I23226,L855,1
L855,I24037,L855,1
L855,I21934,L855,1
L855,I23216,L855,1
L855,I23978,L855,1
L855,I27427,L855,1
L264,I27396,L264,1
L264,I26440,L264,1
L264,I27442,L264,1
L264,I21922,L264,1
L264,I23995,L264,1
L264,I23222,L264,1
L264,I12651,L264,1
L264,I21913,L264,1
L264,I23226,L264,1
L264,I24040,L264,1
L264,I27443,L264,1
L264,I26458,L264,1
L264,I8140,L264,1
L264,I26411,L264,1
L264,I24005,L264,1
L264,I23210,L264,1
L264,I27435,L264,1
L264,I16352,L264,1
L264,I27429,L264,1
L264,I9733,L264,1
L264,I27457,L264,1
L324,I27396,L324,1
L324,I16357,"L324,L325",2
L324,I26411,L324,1
L324,I27368,L325,1
L534,I27396,L534,1
L534,I26456,L534,1
L534,I24010,L534,1
L534,I27442,L534,1
L534,I24030,L534,1
L534,I21957,L534,1
L534,I27428,L534,1
L534,I26408,L534,1
L534,I26458,L534,1
L534,I27436,L534,1
L534,I12648,L534,1
L534,I24055,L534,1
L534,I24045,L534,1
L698,I27396,L698,1
L698,I26440,L698,1
L698,I21924,L697,1
L71,I27396,L71,1
L71,I27428,L70,1
L71,I24023,L71,1
L71,I26411,L71,1
L81,I27396,L81,1
L81,I26440,L80,1
L81,I27377,L81,1
L81,I21919,L81,1
L81,I26408,L81,1
L81,I29033,L80,1
L81,I28968,L81,1
L81,I26464,L80,1
L81,I9733,L80,1
L81,I27457,L80,1
L1017,I26409,L1017,1
L1017,I23969,"L1017,L1018",2
L1017,I29053,L1018,1
L1017,I24050,L1018,1
L1017,I23963,L1017,1
L552,I26409,L551,1
L552,I21640,"L551,L552",2
L552,I26432,"L551,L552",2
L552,I26456,L552,1
L552,I24044,"L551,L552",2
L552,I27399,"L551,L552",2
L552,I21688,L551,1
L552,I21646,L551,1
L552,I24016,L552,1
L552,I23980,L552,1
L552,I24031,L551,1
L552,I26464,L552,1
L552,I21932,L551,1
L552,I21631,L552,1
L552,I23982,L552,1
L552,I28964,L551,1
L453,I26409,L453,1
L453,I24054,L453,1
L453,I24027,L452,1
L453,I21641,"L451,L452,L453",3
L453,I23995,L453,1
L453,I29053,L452,1
L453,I26386,L453,1
L453,I29011,L452,1
L453,I21631,L453,1
L453,I26395,"L451,L452,L453",3
L453,I29047,"L452,L453",2
L453,I27422,"L452,L453",2
L578,I26409,L578,1
L578,I28984,L578,1
L578,I28994,L578,1
L578,I26386,L578,1
L578,I24018,L579,1
L578,I12629,"L578,L579",2
L578,I9733,L578,1
L595,I26409,L595,1
L595,I29035,L595,1
L595,I24010,L595,1
L595,I27442,L595,1
L595,I27414,L595,1
L595,I21957,L595,1
L595,I23218,L595,1
L595,I26386,L595,1
L595,I23980,L595,1
L595,I23212,L595,1
L595,I21926,L595,1
L595,I21934,L595,1
L595,I26458,L595,1
L595,I21946,L595,1
L595,I26379,L595,1
L595,I23982,L595,1
L595,I27406,L595,1
L595,I21679,L595,1
L483,I26409,L484,1
L483,I26456,L483,1
L483,I27458,L484,1
L483,I23981,L483,1
L483,I26464,L483,1
L483,I16359,L484,1
L824,I12626,"L824,L825",2
L824,I8172,"L824,L825",2
L824,I23981,L825,1
L168,I12626,"L167,L168",2
L168,I27426,L169,1
L168,I24036,L168,1
L493,I12626,L494,1
L493,I27428,L494,1
L493,I12623,L494,1
L493,I27408,L493,1
L493,I26380,"L493,L494",2
L493,I27368,L493,1
L493,I29047,"L493,L494",2
L493,I27429,L493,1
L565,I12626,"L565,L566",2
L565,I29035,L566,1
L565,I26437,L566,1
L565,I21917,"L565,L566",2
L565,I21934,L566,1
L565,I23216,L566,1
L565,I21723,L565,1
L565,I29016,L566,1
L565,I24036,L566,1
L565,I21932,"L565,L566",2
L565,I27435,L566,1
L565,I9733,"L565,L566",2
L821,I12626,L820,1
L821,I29053,L821,1
L821,I27428,L821,1
L821,I23226,L821,1
L821,I21932,L821,1
L821,I26380,L821,1
L821,I9733,L820,1
L821,I27457,"L820,L821",2
L1028,I12626,L1028,1
L1028,I23986,L880,1
L1028,I27456,L1027,1
L1028,I16357,L1028,1
L1028,I23215,L1027,1
L124,I12626,"L124,L126",2
L124,I21664,L124,1
L143,I12626,"L142,L143",2
L143,I26432,L143,1
L143,I26456,L143,1
L143,I12647,L142,1
L143,I26463,L142,1
L143,I27403,L143,1
L143,I27419,"L142,L143",2
L143,I28973,L142,1
L143,I27457,L142,1
L475,I12626,L475,1
L475,I26467,L474,1
L475,I23226,L475,1
L475,I16357,L475,1
L475,I23981,L474,1
L475,I27457,L475,1
L581,I12626,"L580,L581",2
L581,I12647,L580,1
L581,I26463,"L580,L581",2
L581,I29053,L581,1
L581,I16357,L580,1
L581,I21723,L580,1
L581,I21664,L580,1
L581,I21932,"L580,L581",2
L581,I23232,L581,1
L581,I16359,L581,1
L581,I9733,"L580,L581",2
L785,I12626,L785,1
L785,I21687,"L784,L785",2
L785,I29053,L785,1
L785,I23226,L785,1
L785,I28973,L785,1
L785,I21664,L784,1
L785,I27457,L784,1
L214,I12626,"L214,L215",2
L214,I26463,"L214,L215",2
L249,I12626,L250,1
L249,I23969,"L249,L250",2
L249,I26419,L249,1
L249,I26418,"L248,L249,L250",3
L249,I24007,L248,1
L306,I12626,"L305,L306",2
L306,I21654,"L305,L306",2
L306,I12647,L305,1
L306,I21918,L306,1
L306,I23983,"L305,L306",2
L306,I26387,L306,1
L306,I28997,"L305,L306",2
L306,I21723,L306,1
L306,I21924,L305,1
L580,I12626,"L579,L580",2
L580,I12647,L580,1
L580,I26463,"L580,L581",2
L580,I24018,L581,1
L580,I21723,L580,1
L580,I29016,L581,1
L580,I21631,L580,1
L580,I9733,L580,1
L954,I12626,"L953,L954",2
L954,I26390,L954,1
L954,I26387,L954,1
L215,I12626,L215,1
L215,I26463,"L214,L215",2
L215,I29052,L214,1
L53,I12626,L53,1
L53,I27370,"L155,L256",2
L53,I23209,L134,1
L53,I26459,L53,1
L53,I9733,L53,1
L55,I12626,L55,1
L679,I12626,L679,1
L679,I21916,L680,1
L679,I23964,L680,1
L817,I12626,L817,1
L817,I23966,L817,1
L817,I26418,L817,1
L817,I16352,L817,1
L63,I12626,L64,1
L63,I26456,L64,1
L63,I29056,"L63,L64",2
L63,I23218,L63,1
L63,I24018,L64,1
L63,I12629,L64,1
L63,I23981,L64,1
L63,I28990,L63,1
L63,I28992,L63,1
L63,I28964,L63,1
L1011,I12626,L1011,1
L1011,I21641,"L1011,L1012",2
L1011,I16357,L1012,1
L1011,I21631,L1011,1
L1011,I21924,L1012,1
L64,I12626,L64,1
L64,I26432,L63,1
L64,I27376,L64,1
L64,I23218,L63,1
L64,I21678,L63,1
L64,I12629,"L63,L64",2
L64,I27408,"L63,L64,L65",3
L64,I29055,"L63,L64,L65",3
L64,I16359,L63,1
L64,I9733,L63,1
L945,I12626,L945,1
L945,I26463,"L798,L921",2
L972,I12626,L972,1
L972,I16357,"L971,L972",2
L972,I23981,L971,1
L972,I29055,L971,1
L972,I16359,L971,1
L972,I21924,L971,1
L972,I8171,L971,1
L972,I9733,L972,1
L760,I21640,L759,1
L760,I26390,L760,1
L760,I26412,L759,1
L760,I23973,L759,1
L760,I21959,L760,1
L760,I23226,L760,1
L760,I26387,L760,1
L760,I12629,L759,1
L760,I8140,L759,1
L760,I28973,L760,1
L760,I26416,L759,1
L760,I16359,L759,1
L760,I27422,L759,1
L571,I29035,L572,1
L571,I23227,L572,1
L571,I12647,L572,1
L571,I21681,L572,1
L571,I27399,L572,1
L571,I23214,L572,1
L571,I26463,L572,1
L571,I12623,L572,1
L571,I21712,L572,1
L571,I29011,L572,1
L571,I28971,L572,1
L571,I23215,L572,1
L571,I23220,L571,1
L571,I21631,"L571,L572",2
L571,I12648,L572,1
L571,I16352,L572,1
L571,I21938,L572,1
L571,I9733,L572,1
L571,I27392,L571,1
L725,I29035,L726,1
L725,I24020,L725,1
L725,I21694,L726,1
L725,I23228,L725,1
L725,I26403,L725,1
L725,I21662,L726,1
L725,I21925,L725,1
L725,I27427,L725,1
L232,I29035,L233,1
L232,I21672,L232,1
L232,I21687,L232,1
L232,I24048,L232,1
L232,I29048,L233,1
L232,I29053,L233,1
L232,I23226,L233,1
L232,I28994,L233,1
L232,I23980,L233,1
L232,I21934,L232,1
L232,I29016,L233,1
L232,I21664,L233,1
L232,I27436,"L232,L233",2
L232,I28990,L233,1
L232,I28980,L232,1
L232,I23982,L233,1
L232,I21670,L233,1
L232,I21721,L232,1
L232,I29054,"L232,L233",2
L232,I26460,L232,1
L494,I29035,"L493,L494",2
L494,I27428,L494,1
L494,I16357,"L493,L494",2
L494,I23249,L493,1
L494,I27436,"L493,L494",2
L494,I8171,L493,1
L240,I29035,L239,1
L240,I27411,L239,1
L240,I21934,L240,1
L240,I27409,L240,1
L240,I23981,L240,1
L240,I24036,L239,1
L240,I21916,L239,1
L240,I29037,L239,1
L741,I29035,L741,1
L741,I26423,"L741,L742",2
L741,I21694,L741,1
L741,I27399,"L740,L741,L742",3
L741,I23218,L741,1
L741,I27428,L741,1
L741,I23250,L741,1
L741,I21679,L741,1
L668,I23998,L667,1
L668,I26440,L668,1
L668,I28989,L668,1
L668,I24050,L668,1
L668,I24033,L668,1
L668,I24005,L668,1
L668,I16352,"L667,L668",2
L668,I24008,L668,1
L223,I23238,L222,1
L223,I27442,"L222,L223",2
L223,I12647,L222,1
L223,I21947,L223,1
L223,I23226,L222,1
L223,I12623,L222,1
L223,I16357,"L222,L223",2
L223,I8140,L223,1
L223,I26464,L222,1
L223,I12648,L223,1
L223,I16352,L223,1
L223,I23219,L223,1
L705,I23966,"L704,L705",2
L705,I23981,"L704,L705",2
L705,I28973,"L704,L705,L706",3
L171,I23966,L171,1
L171,I26434,"L170,L171",2
L487,I23966,"L486,L488",2
L487,I26463,"L487,L488",2
L487,I26413,L487,1
L794,I23966,"L793,L794",2
L794,I12629,L794,1
L623,I26432,L623,1
L623,I28984,"L620,L622",2
L623,I26423,L623,1
L623,I29029,L623,1
L623,I29016,L623,1
L173,I26432,L174,1
L173,I26456,"L173,L174",2
L173,I29056,"L173,L174",2
L173,I24051,L173,1
L173,I24007,L173,1
L173,I29055,"L172,L173",2
L173,I24008,"L172,L173,L174",3
L42,I26432,"L41,L42",2
L42,I21672,L42,1
L42,I27446,L41,1
L42,I21953,L41,1
L42,I21913,L42,1
L42,I26411,L41,1
L42,I27435,L42,1
L42,I9733,L41,1
L560,I26432,L559,1
L560,I26440,"L559,L560",2
L560,I27399,"L559,L560",2
L560,I24033,L559,1
L295,I26432,L295,1
L295,I26456,L295,1
L295,I29057,L295,1
L295,I21919,L294,1
L370,I26432,L370,1
L370,I26456,"L370,L371",2
L370,I23980,"L370,L371",2
L370,I21917,L371,1
L559,I26432,L559,1
L559,I26440,L560,1
L559,I26456,"L559,L560",2
L559,I21694,L559,1
L8,I26432,L8,1
L8,I26456,"L8,L9",2
L8,I27444,L8,1
L8,I28964,L9,1
L8,I29037,L9,1
L934,I26432,L934,1
L934,I26456,"L934,L935",2
L995,I26432,L995,1
L995,I26440,L995,1
L995,I26456,L995,1
L995,I24020,L995,1
L995,I23230,L995,1
L995,I27420,L995,1
L995,I21957,L995,1
L995,I23222,L995,1
L995,I21638,L995,1
L995,I24016,L995,1
L995,I23252,L995,1
L995,I23980,"L250,L986",2
L995,I29029,L995,1
L995,I8168,L995,1
L995,I26379,L995,1
L995,I21925,L995,1
L995,I29052,L995,1
L995,I21631,L995,1
L995,I27438,L995,1
L995,I23963,L995,1
L995,I27404,L995,1
L371,I26432,L371,1
L371,I27399,L371,1
L371,I29038,"L370,L371",2
L371,I21917,"L370,L371,L372",3
L371,I27429,"L1,L371",2
L756,I26432,L756,1
L756,I23227,L756,1
L756,I21935,L757,1
L756,I23228,L756,1
L756,I26463,L758,1
L756,I21959,L758,1
L756,I21919,L758,1
L756,I23231,L756,1
L756,I12629,"L756,L757",2
L756,I27368,L757,1
L756,I27422,L756,1
L548,I26440,L548,1
L548,I27407,L548,1
L548,I23983,"L547,L548",2
L548,I21678,L547,1
L548,I29038,L547,1
L548,I24025,L548,1
L548,I24023,L548,1
L548,I21631,L547,1
L548,I23982,L548,1
L548,I26395,L548,1
L158,I26440,"L158,L159",2
L158,I26425,L158,1
L158,I24040,"L158,L159",2
L341,I26440,L340,1
L341,I21932,L341,1
L341,I27368,L340,1
L341,I21679,L341,1
L1005,I26440,L1005,1
L1005,I24025,L1005,1
L1005,I24050,L1005,1
L1005,I23231,L1005,1
L1005,I24023,L1005,1
L1005,I21924,L1005,1
L1005,I21916,L1005,1
L170,I26440,L170,1
L566,I26440,L566,1
L566,I28984,L566,1
L566,I27407,L566,1
L566,I26437,L565,1
L566,I16357,L565,1
L566,I23231,L566,1
L566,I23981,"L565,L567",2
L566,I26464,L566,1
L566,I8168,L566,1
L566,I21664,L566,1
L566,I8169,L566,1
L566,I21679,L566,1
L566,I29037,L565,1
L566,I27457,L567,1
L664,I26440,L664,1
L664,I23227,L665,1
L664,I23980,L664,1
L664,I23231,L664,1
L664,I27436,L665,1
L664,I23982,"L664,L665",2
L774,I26440,L774,1
L774,I21916,L776,1
L774,I24045,L775,1
L166,I26456,L166,1
L166,I28989,L166,1
L166,I29056,"L166,L167",2
L166,I24050,L167,1
L166,I26427,L166,1
L166,I27452,L166,1
L26,I26456,"L26,L27",2
L26,I24050,L26,1
L350,I26456,"L350,L351",2
L350,I24050,L350,1
L350,I26464,L350,1
L444,I26456,L443,1
L444,I29013,"L443,L444,L445",3
L444,I23239,"L443,L444",2
L444,I8132,L445,1
L444,I27399,"L445,L446",2
L444,I27428,L444,1
L444,I8140,L444,1
L444,I21932,L444,1
L444,I27405,L444,1
L444,I21631,L444,1
L444,I12648,L444,1
L444,I16352,"L444,L445",2
L444,I21916,L445,1
L660,I26456,L659,1
L660,I26411,L660,1
L660,I26445,L660,1
L660,I26468,"L659,L660",2
L669,I26456,"L669,L670",2
L669,I28984,"L669,L670",2
L669,I24054,L671,1
L669,I27399,"L669,L670",2
L669,I21664,L671,1
L669,I28992,L669,1
L669,I21695,L669,1
L678,I26456,"L677,L678",2
L678,I23226,L678,1
L706,I26456,L705,1
L706,I29053,L706,1
L758,I26456,L756,1
L758,I26468,L757,1
L80,I26456,"L79,L80",2
L80,I23983,"L80,L81",2
L80,I28994,L80,1
L80,I23980,L81,1
L80,I29033,L80,1
L80,I29011,"L80,L81",2
L80,I21631,L81,1
L80,I23982,"L80,L81",2
L80,I21924,L80,1
L80,I21916,L80,1
L902,I26456,"L902,L903,L904",3
L381,I26456,L381,1
L381,I21654,"L381,L382,L383",3
L381,I27460,"L380,L381,L382",3
L381,I27379,L381,1
L381,I27426,"L381,L382",2
L381,I26463,"L381,L382",2
L381,I21664,L381,1
L456,I26456,L456,1
L456,I26423,L456,1
L456,I21694,L456,1
L456,I21913,L455,1
L456,I21919,L456,1
L456,I28994,L456,1
L456,I24050,L456,1
L456,I29011,L456,1
L456,I21664,L456,1
L456,I28964,L456,1
L456,I28979,"L455,L456",2
L553,I26456,L553,1
L553,I23227,L553,1
L553,I23222,L553,1
L553,I26437,L553,1
L553,I24016,L553,1
L553,I24018,L553,1
L553,I23212,L553,1
L553,I27408,L553,1
L553,I29047,L553,1
L553,I23964,"L301,L898",2
L636,I26456,L636,1
L636,I29009,L636,1
L636,I27442,L636,1
L636,I21957,L636,1
L636,I26463,L210,1
L636,I29053,L636,1
L636,I28994,L636,1
L636,I27419,L636,1
L636,I26458,L636,1
L636,I26379,L636,1
L636,I26453,L636,1
L636,I21631,L636,1
L826,I26456,L826,1
L826,I27386,L826,1
L826,I28989,L826,1
L826,I24037,"L511,L971",2
L826,I24035,"L462,L688",2
